,strain(%),stress(MPa),stress_alpha,stress_beta,strain_t,stress_t,strain
846,1.11563,213.89,207.54168823059123,248.16742207435297,0.0110945274956057,216.276221007,0.0111563
847,1.11663,213.913,207.56605832359102,248.19656254828394,0.0111044171146014,216.3016167319,0.0111663
848,1.11753,213.941,207.5950752518748,248.23125946315483,0.0111133176880754,216.3318548573,0.0111752999999999
849,1.11861,213.966,207.621551208572,248.26291801800474,0.0111239982716743,216.3594450726,0.0111861
850,1.11982,213.992,207.64926499678967,248.29605670660524,0.0111359643455804,216.3883252144,0.0111982
851,1.12062,214.018,207.67613735265869,248.3281892547113,0.0111438757207732,216.4163285116,0.0112062
852,1.12187,214.038,207.69811212831428,248.35446553429446,0.0111562371192114,216.4392281106,0.0112187
853,1.12267,214.063,207.72401496150314,248.38543877823264,0.011164148334021,216.4662210821,0.0112267
854,1.12361,214.087,207.74923540080198,248.41559605149052,0.0111734439314483,216.4925029407,0.0112361
855,1.12468,214.113,207.7766641893252,248.44839395246387,0.0111840249850631,216.5210860884,0.0112468
856,1.12582,214.14,207.80520777284454,248.48252486659084,0.0111952981339555,216.550830948,0.0112582
857,1.12653,214.162,207.82801609953907,248.50979786261328,0.0112023190659743,216.5745991786,0.0112653
858,1.12759,214.184,207.85154409488982,248.5379314005186,0.011212800929088,216.5991173656,0.0112759
859,1.12864,214.209,207.8779633160409,248.56952211399013,0.011223183798382,216.6266484576,0.0112864
860,1.1296,214.231,207.90128665585863,248.5974109355858,0.0112326766131125,216.650953376,0.0112959999999999
861,1.13058,214.255,207.9265924474484,248.6276702686187,0.0112423671018681,216.677324179,0.0113058
862,1.13187,214.284,207.95738850621842,248.66449457403976,0.0112551228061525,216.7094163108,0.0113187
863,1.1326,214.307,207.98121070405782,248.69297990378894,0.0112623410783484,216.734241082,0.011326
864,1.13366,214.331,208.00668244131165,248.7234376659086,0.0112728223123417,216.7607848146,0.0113365999999999
865,1.13477,214.355,208.03225751584594,248.7540189933067,0.0112837978264149,216.7874362335,0.0113477
866,1.13568,214.382,208.06033319590014,248.78759041310883,0.0112927956805256,216.8166934976,0.0113568
867,1.1368,214.412,208.0917529909074,248.82516054947772,0.011303869851367,216.849435616,0.011368
868,1.13785,214.441,208.1220588507326,248.86139870081345,0.0113142517751524,216.8810169185,0.0113785
869,1.13882,214.472,208.15414173277216,248.8997617217388,0.0113238425994429,216.9144500304,0.0113882
870,1.13971,214.505,208.1880016214803,248.940249593665,0.0113326423469988,216.9497349355,0.0113971
871,1.14078,214.535,208.219320963231,248.97769961331937,0.0113432217162698,216.982372373,0.0114078
872,1.14185,214.568,208.2535526350928,249.01863204396338,0.0113538009736189,217.018044708,0.0114185
873,1.1428,214.599,208.28559670276155,249.05694865270794,0.011363193678404,217.051437372,0.011428
874,1.1438,214.635,208.32259726691254,249.1011919789473,0.0113730806407635,217.08999513,0.0114379999999999
875,1.14487,214.667,208.355860321586,249.14096618816285,0.0113836595822338,217.12465808290003,0.0114487
876,1.14593,214.693,208.38327976759524,249.17375291784995,0.0113941395447433,217.1532314949,0.0114592999999999
877,1.14696,214.719,208.4106379283366,249.20646636584087,0.0114043227993303,217.1817410424,0.0114696
878,1.148,214.744,208.43704657991532,249.23804444077427,0.0114146048152539,217.20926112,0.0114799999999999
879,1.14909,214.768,208.46258813733994,249.26858569017756,0.0114253810454016,217.2358776112,0.0114909
880,1.15002,214.789,208.48488845973986,249.29525124141497,0.0114345753517928,217.2591164578,0.0115002
881,1.15106,214.813,208.51032788429552,249.32567036571172,0.0114448570566657,217.2856265178,0.0115106
882,1.15218,214.832,208.53107936399164,249.3504838924027,0.0114559295436906,217.3072513376,0.0115218
883,1.15327,214.857,208.5575934854969,249.3821880827205,0.0114667053285251,217.3348813239,0.0115327
884,1.15423,214.872,208.57413316362016,249.40196535887534,0.011476195831843,217.3521170856,0.0115423
885,1.15523,214.89,208.59366770076906,249.4253237297501,0.0114860816770231,217.372473747,0.0115523
886,1.15635,214.911,208.61636218931915,249.45246060411392,0.0114971537076011,217.39612334850003,0.0115634999999999
887,1.15743,214.93,208.6370331868613,249.47717789448325,0.0115078301924159,217.417664299,0.0115743
888,1.15829,214.947,208.65530933026486,249.49903154438175,0.0115163317562095,217.4367096063,0.0115829
889,1.15935,214.968,208.67788127629981,249.5260218888588,0.0115268103284191,217.460231508,0.0115935
890,1.16043,214.992,208.70340715977326,249.55654439617663,0.0115374864966118,217.4868316656,0.0116043
891,1.16155,215.013,208.72610379248485,249.58368383441587,0.0115485579580519,217.5104835015,0.0116155
892,1.16242,215.034,208.74828500250993,249.61020695734766,0.011557158026546,217.5335982228,0.0116242
893,1.16352,215.052,208.76802887580507,249.63381564136287,0.0115680315704921,217.5541730304,0.0116352
894,1.1644,215.078,208.79508538582184,249.66616839130162,0.0115767303205213,217.582368232,0.011644
895,1.16538,215.103,208.82137795462305,249.69760766056237,0.011586417475818,217.6097673414,0.0116538
896,1.16645,215.127,208.84688598207913,249.7281088165949,0.011596994160663,217.6363488915,0.0116645
897,1.1674,215.152,208.8731175646281,249.75947516170663,0.0116063845814948,217.663684448,0.011674
898,1.16838,215.177,208.8994115490519,249.7909161236943,0.0116160714495317,217.6910850326,0.0116838
899,1.16942,215.2,208.92388823837317,249.82018405989334,0.0116263512884942,217.71659184,0.0116941999999999
900,1.17038,215.221,208.94625847172335,249.84693320696377,0.0116358402768199,217.73990353980005,0.0117038
901,1.17143,215.244,208.9707566967018,249.87622689436765,0.0116462187547035,217.7654327892,0.0117143
902,1.17242,215.268,208.99610230593888,249.90653383924644,0.0116560040780529,217.7918450856,0.0117242
903,1.1734,215.293,209.0223985855674,249.9379775457191,0.0116656904654466,217.819248062,0.011734
904,1.17468,215.316,209.04737342912938,249.96784114852744,0.011678341932167,217.8452739888,0.0117468
905,1.1755,215.337,209.06945649453726,249.99424691529407,0.011686446693922,217.868286435,0.011755
906,1.17652,215.357,209.09098230749274,250.01998634892186,0.0116965281351649,217.8907181764,0.0117652
907,1.17737,215.381,209.11604080684413,250.049949982918,0.0117049292585633,217.9168312797,0.0117737
908,1.17838,215.408,209.14434319244168,250.0837924852711,0.0117149116781387,217.9463247904,0.0117838
909,1.17935,215.433,209.1706215452333,250.11521475577612,0.0117244986605586,217.9737090855,0.0117934999999999
910,1.18049,215.458,209.19725184950795,250.14705787133153,0.0117357657182911,218.0014601442,0.0118049
911,1.18138,215.486,209.22627860155205,250.1817665329378,0.0117445618417902,218.0317085068,0.0118138
912,1.18216,215.515,209.25604929875922,250.21736476499538,0.0117522707403397,218.062732124,0.0118216
913,1.18345,215.54,209.28299142701022,250.24958074324172,0.0117650199421435,218.09080813,0.0118345
914,1.18434,215.568,209.31201967470878,250.28429119327276,0.0117738158083237,218.12105805120004,0.0118433999999999
915,1.18545,215.601,209.34635850503398,250.32535175836455,0.0117847858251431,218.15684205450003,0.0118544999999999
916,1.1863,215.634,209.380160032322,250.36576984477776,0.0117931862071133,218.192066142,0.0118629999999999
917,1.18738,215.664,209.4115250744417,250.40327451052687,0.0118038595318265,218.2247512032,0.0118738
918,1.18843,215.696,209.44477068016602,250.44302785520787,0.0118142362660814,218.2593959728,0.0118843
919,1.18941,215.731,209.4807851030417,250.48609200563834,0.0118239211209055,218.2969260871,0.0118941
920,1.19036,215.76,209.51091184746036,250.52211598020276,0.0118333094110494,218.328320736,0.0119036
921,1.19167,215.787,209.53984248869324,250.5567097175619,0.0118462552244699,218.3584689429,0.0119167
922,1.19271,215.816,209.5701567626059,250.5929579300203,0.0118565326974648,218.3900590136,0.0119271
923,1.19374,215.844,209.59947983327945,250.6280209138401,0.0118667112444971,218.4206161656,0.0119374
924,1.19467,215.871,209.62762522545188,250.66167569172228,0.011875901494077,218.4499460757,0.0119467
925,1.35904,220.006,213.9900529607888,255.87803706130592,0.0134988787881485,222.9959695424,0.0135904
926,1.52331,224.022,218.24937642829858,260.9711117766772,0.0151182412994522,227.4345495282,0.0152331
927,1.68725,227.833,222.32059902700755,265.83926537813534,0.0167317404755432,231.67711229250003,0.0168725
928,1.85293,231.649,226.41256728928812,270.73222555166905,0.0183597240667164,235.9412938157,0.0185293
929,2.01638,235.263,230.31388015385065,275.3972100401266,0.0199632026385634,240.0067960794,0.0201638
930,2.18099,238.835,234.1880063127678,280.0296860975685,0.0215754666521225,244.0439674665,0.0218099
931,2.34553,242.582,238.24512580411954,284.880975945889,0.023184451496701,248.2718335846,0.0234553
932,2.51011,245.89,241.8823275932059,289.23015031782967,0.0247912418726854,252.062109479,0.0251011
933,2.67434,249.069,245.40204050271132,293.43883767428645,0.0263920457841995,255.7299518946,0.0267434
934,2.83866,252.223,248.90731995563107,297.6302662633937,0.0279911663752707,259.3827534118,0.0283865999999999
935,3.00208,255.255,252.2997530011769,301.6867590608194,0.029578996212402,262.917959304,0.0300208
936,3.17032,258.271,255.69780167998633,305.74996673679414,0.0312110287962269,266.4590171672,0.0317032
937,3.33471,261.172,258.9818998155302,309.6769183535295,0.0328031453148913,269.8813288012,0.0333471
938,3.50102,264.04,262.24724015831055,313.5814403894245,0.0344112817412353,273.28409320800006,0.0350102
939,3.66459,266.783,265.3903693645965,317.33982878368255,0.0359904051680458,276.5595031397,0.0366459
940,3.82945,269.457,268.4766971138445,321.03029698666086,0.0375794631929485,279.7757210865,0.0382945
941,3.99345,272.075,271.51335529477825,324.66137293534456,0.0391577304006785,282.9401790875,0.0399345
942,4.15945,274.641,274.51155021417304,328.24645654127505,0.040752712120285,286.0645550745,0.0415945
943,4.32283,277.117,277.4208520105678,331.7252464316482,0.0423200398897767,289.09629681110005,0.0432283
944,4.48948,279.59,280.34368300575113,335.2202138255135,0.0439162104927649,292.142137132,0.0448948
945,4.65724,282.033,283.24729891707705,338.6922048339282,0.0455204435018068,295.16795368920003,0.0465724
946,4.82407,284.438,286.11801732246295,342.12485873705384,0.047113235099973,298.1594882266,0.0482407
947,4.98985,286.762,288.9119386768508,345.46568277056826,0.048693492830242,301.07099365700003,0.0498985
948,5.1549,289.052,291.67692043440815,348.7719023580915,0.050264315169969,303.95234154800005,0.051549
949,5.32228,291.386,294.5001405528308,352.14776031082704,0.0518547967156085,306.8943788008,0.0532228
950,5.48695,293.605,297.2068093083472,355.3842522811506,0.0534170625944997,309.7149595475,0.0548695
951,5.65179,295.724,299.81958862980474,358.50847621024803,0.054978500665895,312.4376994596,0.0565179
952,5.81577,297.861,302.45489134687455,361.65963242978364,0.0565293771489575,315.1839106797,0.0581577
953,5.98067,299.943,305.0436327468677,364.7551130781807,0.0580865330040785,317.8816010181,0.0598067
954,6.14612,301.985,307.5998136048647,367.81165954502893,0.0596464494441441,320.54536048200004,0.0614612
955,6.31048,303.999,310.13073372735613,370.83800055453713,0.0611936833995863,323.18279609520005,0.0631048
956,6.47571,305.968,312.62458267960193,373.820013810756,0.0627466980309326,325.7816003728,0.0647571
957,6.64107,307.892,315.0790093397602,376.7548879659921,0.0642985235904637,328.3393232444,0.0664107
958,6.80591,309.846,317.5687438285907,379.731981363518,0.065843076085615,330.9338398986,0.0680591
959,6.9702,311.711,319.9716558683055,382.6052570482802,0.0673801050112889,333.437880122,0.069702
960,7.13621,313.557,322.3660903366633,385.46839569962486,0.068930829562391,335.93308598970003,0.0713621
961,7.30115,315.387,324.7466930182528,388.314995028705,0.0704691812052941,338.4138779505,0.0730115
962,7.4658,317.173,327.08683062276845,391.11320834942666,0.0720024714276246,340.85250183399995,0.074658
963,7.63164,318.935,329.4114659669303,393.89288488353384,0.0735444705593733,343.27497103400003,0.0763164
964,7.79627,320.683,331.7235037769638,396.65749794969025,0.0750728707750006,345.6843125241,0.0779627
965,7.96077,322.392,334.0002581198537,399.37992090379,0.0765977344074895,348.0568856184,0.0796077
966,8.12598,324.071,336.25348842109844,402.0742150476174,0.078126842806693,350.4049446458,0.0812598
967,8.29138,325.747,338.5095188139864,404.7718573935847,0.0796553711299603,352.75592160860003,0.0829138
968,8.45541,327.381,340.7228533324219,407.4184462611573,0.0811689347801011,355.0624058121,0.0845541
969,8.62012,328.977,342.9038701212376,410.0263912894348,0.0826864713869168,357.3352121724,0.0862012
970,8.78513,330.59,345.10863038413544,412.66272751373793,0.0842044662990559,359.632761267,0.0878513
971,8.95006,332.155,347.26805985555194,415.24485956461245,0.0857194261137214,361.883071793,0.0895006
972,9.11538,333.693,349.4054207619039,417.8006031874673,0.0872356685010747,364.1103849834,0.0911538
973,9.28045,335.232,351.5479059783868,420.36247419054126,0.088747327688282,366.343038144,0.0928045
974,9.44543,336.761,353.6844734642772,422.91726908298807,0.0902558828833748,368.5695245223,0.0944543
975,9.61141,338.211,355.7460326978627,425.3823730571065,0.0917712889466031,370.71784587510007,0.0961141
976,9.77558,339.698,357.8452879878363,427.8925519904583,0.0932679139802344,372.9054497484,0.0977558
977,9.94144,341.152,359.9199462284237,430.3733190673834,0.0947776744121278,375.0674213888,0.0994144
978,10.1067,342.569,361.9581660964458,432.81051505716334,0.096279709658328,377.191421123,0.101067
979,10.2724,344.014,364.03196200160477,435.2902509987919,0.0977834823048742,379.352494136,0.102724
980,10.4383,345.407,366.055907621831,437.71037859470977,0.0992868079818288,381.461618881,0.104383
981,10.6056,346.766,368.0528605191182,440.09822971391736,0.1008005347297328,383.542614896,0.106056
982,10.773,348.173,370.10553472627,442.55270944129336,0.1023128763192643,385.68167729,0.1077299999999999
983,10.9385,349.496,372.0669307151735,444.89804348180843,0.103805807725524,387.72561996,0.109385
984,11.1044,350.811,374.02534619483095,447.2398135863144,0.1053001138336727,389.76645668399993,0.111044
985,11.27,352.145,376.00722240569655,449.60963679780593,0.1067894941815177,391.8317415,0.1127
986,11.4334,353.397,377.898190815073,451.87075724729175,0.1082569170347042,393.802292598,0.114334
987,11.6009,354.663,379.8220320214806,454.1711852564546,0.1097589284427302,395.807099967,0.1160089999999999
988,11.7668,355.965,381.7830892503309,456.5161142255363,0.1112443717767973,397.85068962,0.117668
989,11.933,357.253,383.73428281517386,458.849248744598,0.1127302920197319,399.88400049,0.1193299999999999
990,12.0991,358.462,385.6042589525612,461.08526774064853,0.1142131155118528,401.832675842,0.120991
991,12.2681,359.635,387.44931414579355,463.2914875839632,0.1157195748513729,403.755381435,0.122681
992,12.4335,360.737,389.20910558880934,465.39575352458,0.1171917497702218,405.58923489500006,0.124335
993,12.6015,361.832,390.97385931573945,467.505953102998,0.1186848511207754,407.42825948,0.126015
994,12.7678,363.129,392.95481445646664,469.87467494731965,0.1201606513312145,409.492584462,0.1276779999999999
995,12.9329,364.83,395.3735355461848,472.7668542616043,0.1216236510423178,412.01309907,0.129329
996,13.1027,365.734,396.9491543094002,474.65089620986436,0.1231260695280806,413.655028818,0.131027
997,13.2677,366.941,398.840171794396,476.9120753413915,0.1245838575535534,415.625631057,0.132677
998,13.4378,367.633,400.1924178198494,478.5290199321776,0.1260844830956806,417.034787274,0.134378
999,13.6089,368.038,401.2375680703705,479.77875556632165,0.1275916623005675,418.123923382,0.136089
1000,13.7771,368.695,402.548933816134,481.3468176713247,0.1290710852261492,419.490478845,0.137771
1001,13.9403,372.394,407.17078213066594,486.87338050896386,0.1305044410254101,424.306840782,0.139403
1002,14.1048,374.453,410.01316450187755,490.27215167454017,0.1319471383561767,427.268846744,0.1410479999999999
1003,14.2713,374.708,410.89107317947673,491.3219086423761,0.133405259670096,428.18370280400006,0.142713
1004,14.4426,374.638,411.43015071941755,491.96650917794017,0.134903201264644,428.7454677879999,0.144426
1005,14.6145,375.349,412.830142914907,493.64054612464173,0.1364041373392864,430.204379605,0.146145
1006,14.7855,375.837,413.9835989643881,495.01978813002495,0.1378949832998127,431.406379635,0.147855
1007,14.9577,376.441,415.27095551252506,496.5591413007804,0.139394048623594,432.747915457,0.149577
1008,15.1298,377.181,416.7101994363916,498.2801133973612,0.1408900015292916,434.247730938,0.151298
1009,15.2945,378.045,418.2622422485065,500.13596446475566,0.1423195385012869,435.865092525,0.152945
1010,15.465,383.1,424.48180999462886,507.5729960661227,0.1437972677477666,442.346415,0.15465
1011,15.6327,383.262,425.2780820201261,508.52513622419076,0.145248602221771,443.176198674,0.156327
1012,15.8062,383.404,426.07399006403546,509.4768411522425,0.1467479183047767,444.005603048,0.158062
1013,15.9711,383.854,427.181483593365,510.8011235963188,0.1481708361472288,445.159706194,0.159711
1014,16.1348,384.305,428.2870903296596,512.1231499126385,0.1495813994042824,446.31184314,0.161348
1015,16.2991,384.752,429.39186522072504,513.4441815522365,0.1509951348995333,447.463113232,0.162991
1016,16.4653,385.315,430.63471644655067,514.9303176021293,0.1524231885730747,448.758270695,0.164653
1017,16.6311,385.93,431.9360811643616,516.4864210045399,0.1538457762060158,450.11440422999993,0.166311
1018,16.7944,386.514,433.1953854739911,517.9922307856604,0.1552449380511476,451.426707216,0.1679439999999999
1019,16.9627,387.179,434.56600695589134,519.6311477796525,0.1566848945622482,452.855012233,0.169627
1020,17.1263,390.802,439.2459587039954,525.2271876435517,0.1580826537618335,457.731922926,0.171263
1021,17.2913,391.988,441.1996350282249,527.563290915551,0.159490398122743,459.767821044,0.1729129999999999
1022,17.4593,392.211,442.08293483547453,528.6194943123372,0.1609217046129581,460.688295123,0.174593
1023,17.6253,392.565,443.10728805706975,529.8443619544198,0.1623339623924145,461.755758945,0.176253
1024,17.7934,392.969,444.1972052533039,531.1476275449137,0.1637620564951288,462.891546046,0.1779339999999999
1025,17.9615,393.379,445.2952176936947,532.4605730020915,0.1651881140531089,464.035769085,0.179615
1026,18.1289,393.853,446.4644569002985,533.858687675654,0.1666062151538194,465.254216517,0.181289
1027,18.2971,394.384,447.70295232689057,535.3396152901905,0.1680290707481871,466.544834864,0.182971
1028,18.4644,394.936,448.9636240231268,536.8470601202116,0.1694423075104549,467.858562784,0.184644
1029,18.6317,395.502,450.24200580825504,538.3756817419534,0.1708535498528325,469.1907461340001,0.1863169999999999
1030,18.7993,396.063,451.51764508855933,539.9010240208414,0.1722653286672016,470.520071559,0.187993
1031,18.9663,396.619,452.78709717415165,541.4189679780975,0.1736700737393387,471.842949397,0.189663
1032,19.1294,399.601,456.8168275345638,546.2375073458949,0.1750401112957633,476.042273694,0.191294
1033,19.2972,400.601,458.6050705901584,548.3757942266309,0.1764476725972638,477.905776172,0.192972
1034,19.4643,400.899,459.5890663460811,549.552404536402,0.1778473959804913,478.93118405700005,0.194643
1035,19.6313,401.244,460.62758874138615,550.7942149302878,0.1792443269750993,480.013413372,0.196313
1036,19.7994,401.585,461.6668575273347,552.0369178188016,0.1806484913334703,481.09642049,0.1979939999999999
1037,19.9672,401.974,462.7613280315142,553.3456280151689,0.1820481860982574,482.236952528,0.199672
1038,20.1373,402.393,463.9005175294957,554.7078108295158,0.1834650694007955,483.424085589,0.201373
1039,20.3051,402.853,465.0795174325657,556.1175968299347,0.1848608301089034,484.652704503,0.2030509999999999
1040,20.4723,403.359,466.31085577682404,557.5899663822936,0.1862496649985192,485.935864557,0.204723
1041,20.6417,403.884,467.5743402465783,559.1007745787728,0.1876548096842065,487.25252362800006,0.206417
1042,20.8111,404.383,468.8093892559763,560.5775811491098,0.1890579827084515,488.539550513,0.208111
1043,20.9791,404.863,470.01856345915155,562.023447988679,0.1904476174168491,489.799613633,0.2097909999999999
1044,21.1458,405.301,471.175402335086,563.4067349998026,0.1918245929062716,491.005138858,0.211458
1045,21.3135,405.844,472.45977089474553,564.9425152912779,0.1932079180807847,492.34356094,0.213135
1046,21.4782,408.547,476.25214698756594,569.477238924469,0.1945646368258111,496.29554175400006,0.214782
1047,21.6463,408.816,477.2251917907646,570.6407546616272,0.1959474676535313,497.309537808,0.216463
1048,21.8204,409.109,478.25071440373046,571.867020600333,0.197377642947938,498.378220236,0.2182039999999999
1049,21.9877,409.415,479.2657189669566,573.0807096090188,0.1987500339903891,499.435941955,0.219877
1050,22.1564,409.734,480.3024494808086,574.3203773654196,0.2001320049399164,500.516303976,0.221564
1051,22.3266,410.082,481.3801572539004,575.6090435706426,0.2015243310116302,501.639367812,0.223266
1052,22.4961,410.474,482.5079663450266,576.9576182937403,0.2029090067551968,502.814641514,0.224961
1053,22.6663,410.87,483.644519049262,578.3166481689736,0.2042974743778276,503.99902681,0.226663
1054,22.8372,411.308,484.8346359384287,579.7397272759697,0.2056897154465303,505.239230576,0.228372
1055,23.0073,411.774,486.05607957996517,581.2002652638482,0.2070735172167045,506.512079502,0.230073
1056,23.1775,412.221,487.25698157752686,582.6362406355418,0.2084562185623327,507.763522275,0.2317749999999999
1057,23.3488,412.671,488.46725075112874,584.0834167830882,0.2098459285248738,509.024726448,0.233488
1058,23.5187,413.11,489.6604109178928,585.5101348811826,0.2112223756215916,510.26810157000006,0.2351869999999999
1059,23.6876,413.484,490.7738840591948,586.8415674303817,0.2125888458635022,511.428435984,0.236876
1060,23.8565,414.067,492.13697530998115,588.471480170534,0.2139534514122487,512.848893855,0.238565
1061,24.0202,422.729,503.09620605087457,601.5759512002952,0.2152742695754623,524.269351258,0.240202
1062,24.1842,414.946,494.4865677930187,591.280999137118,0.2165957612481857,515.2973705320001,0.241842
1063,24.3477,416.574,497.0802290644826,594.3823627087496,0.2179114879101291,518.000187798,0.243477
1064,24.5125,416.301,497.41282631069225,594.7800649818909,0.2192359264831927,518.346782625,0.2451249999999999
1065,24.6758,416.649,498.4815400833934,596.057976635052,0.2205465821068848,519.460473942,0.2467579999999999
1066,24.841,416.917,499.4631081531362,597.2316840455261,0.2218707416355294,520.48335197,0.24841
1067,25.0079,417.255,500.53630318692365,598.5149541547204,0.2232067493171738,521.601713145,0.250079
1068,25.1771,417.594,501.62099886240196,599.8119761256488,0.2245593486000749,522.732058974,0.2517709999999999
1069,25.3466,417.907,502.6767246157121,601.0743573891441,0.2259125141956946,523.832215662,0.2534659999999999
1070,25.5127,418.299,503.81497393188295,602.4354159835898,0.2272367626829798,525.018368973,0.255127
1071,25.682,418.719,505.0010996338704,603.8537226391245,0.2285847212635927,526.25441358,0.25682
1072,25.8516,419.107,506.1511505909747,605.2288930143486,0.2299332490602914,527.452865212,0.258516
1073,26.0194,419.509,507.3121487304793,606.6171534538313,0.2312656773654598,528.662724746,0.260194
1074,26.1879,419.947,508.5208551669345,608.0624609625883,0.232601879966023,529.922300413,0.261879
1075,26.3553,420.361,509.6974400152235,609.4693591676719,0.233927593939057,531.1484026329999,0.263553
1076,26.5205,420.823,510.9247489671906,610.9369105849083,0.2352341643859043,532.427363715,0.2652049999999999
1077,26.6888,421.394,512.2985689768786,612.5796522100012,0.2365634996416318,533.859001872,0.266888
1078,26.8538,422.449,514.2500473743472,614.913127316918,0.237865056250211,535.892609562,0.268538
1079,27.0197,420.131,512.0971785640556,612.3388401591459,0.239172006551166,533.649135807,0.270197
1080,27.183,420.838,513.6184140686134,614.157853470412,0.2404568081875254,535.23439354,0.27183
1081,27.3494,423.108,517.0644894594583,618.2784889596523,0.2417643040010696,538.825499352,0.273494
1082,27.5234,422.409,516.915575939971,618.1004260145244,0.2431296911826919,538.670318706,0.275234
1083,27.6902,422.654,517.8919056438939,619.2678696629924,0.2444368317406385,539.687737908,0.276902
1084,27.8604,422.883,518.8631860720149,620.429275653341,0.2457688577673072,540.699895332,0.2786039999999999
1085,28.0316,423.072,519.7901304105503,621.5376668824091,0.2471069224629075,541.665850752,0.280316
1086,28.2019,423.292,520.7521777897982,622.6880324791083,0.2484361789814781,542.668386548,0.2820189999999999
1087,28.3723,423.558,521.7720170485815,623.9075025621561,0.2497644499070279,543.7311464339999,0.283723
1088,28.5439,423.827,522.8013072893738,625.1382736318214,0.2511002942447386,544.803755053,0.285439
1089,28.7148,424.109,523.844691822317,626.385897913865,0.2524289181174393,545.8910511319999,0.287148
1090,28.8847,424.462,524.9727412775566,627.7347600517123,0.2537480202479631,547.066575314,0.2888469999999999
1091,29.0559,424.83,526.1258179206143,629.1135483828733,0.2550754578451398,548.26817997,0.290559
1092,29.2274,425.18,527.2590062700061,630.4685553397446,0.2564034571792394,549.44905932,0.292274
1093,29.3973,425.595,528.4675245722186,631.9136378874808,0.2577173303277902,550.708438935,0.293973
1094,29.5688,426.032,529.7112909032218,633.4008681719574,0.2590418282066384,552.0045500159999,0.295688
1095,29.7403,426.455,530.9390655241929,634.8689764116677,0.2603645741110862,553.283996365,0.297403
1096,29.9102,426.91,532.201570596551,636.3786134963136,0.2616732565457301,554.59963482,0.299102
1097,30.0761,427.401,533.494091325629,637.9241417227033,0.2629494778121379,555.946552161,0.300761
1098,30.2462,427.955,534.8841622946658,639.5863153892437,0.2642563195556886,557.39512521,0.302462
1099,30.4093,428.831,536.6502167668491,641.6980703303411,0.2655077799797858,559.235505283,0.304093
1100,30.5769,426.002,533.7950774954388,638.2840451352588,0.2667921392527214,556.260205538,0.3057689999999999
1101,30.7402,425.715,534.1025732211702,638.6517323320058,0.2680419619490317,556.5806424299999,0.307402
1102,30.9034,425.946,535.0594558984069,639.7959222500025,0.2692894606164177,557.577796164,0.309034
1103,31.0679,427.583,537.790769408984,643.0618831206863,0.270545323542018,560.424058857,0.310679
1104,31.2429,427.061,537.8514000397474,643.1343820362708,0.2718796187823464,560.487241169,0.312429
1105,31.4102,427.189,538.6984303052714,644.1472162249398,0.2731535426204863,561.3699192780001,0.314102
1106,31.5804,427.285,539.5173580379585,645.1264468846633,0.2744478856408199,562.2233121400001,0.315804
1107,31.7524,427.411,540.381910965367,646.160233749707,0.2757542175862508,563.1242503640001,0.317524
1108,31.9236,427.51,541.2094168161341,647.1497216713248,0.2770527811571288,563.98658236,0.319236
1109,32.0966,427.631,542.0725216495603,648.1817769818381,0.2783632871317441,564.886011546,0.320966
1110,32.2689,427.804,542.9991569827936,649.2897987186374,0.2796667856926104,565.851644956,0.322689
1111,32.4404,427.946,543.883680440868,650.3474652926451,0.2809625469219715,566.773394184,0.3244039999999999
1112,32.6119,428.143,544.8386622177843,651.4893822141361,0.2822566313266993,567.768567017,0.326119
1113,32.784,428.385,545.8540982848774,652.7035871924238,0.2835535618680007,568.8267384,0.3278399999999999
1114,32.956,428.638,546.8839568676135,653.9350378554577,0.2848480604306466,569.89993928,0.32956
1115,33.1278,428.922,547.9534303849463,655.2138579712428,0.2861393831182603,571.014422316,0.331278
1116,33.2998,429.245,549.0745514386648,656.5544354913865,0.2874305408203522,572.18272651,0.3329979999999999
1117,33.4721,429.572,550.203098664875,657.9038928375492,0.2887222812469731,573.358769412,0.334721
1118,33.6437,429.87,551.2926480189943,659.2067185818119,0.290007117438666,574.4941731900001,0.336437
1119,33.8161,430.195,552.4211523533378,660.5561246401387,0.2912962833161298,575.670171395,0.338161
1120,33.9882,430.547,553.5842084090428,661.9468458274483,0.2925815503838443,576.882175454,0.339882
1121,34.1589,430.856,554.6872796378889,663.2658403174755,0.2938547323280727,578.031670184,0.341589
1122,34.3311,431.188,555.8272178487795,664.6289184032935,0.2951374618421061,579.219583468,0.343311
1123,34.5032,431.531,556.9820370241812,666.0097903628732,0.2964178045923428,580.423003992,0.345032
1124,34.6714,431.825,558.0585023101852,667.2969708674634,0.2976675512021058,581.54477305,0.3467139999999999
1125,34.8377,432.163,559.184970531718,668.6439422493088,0.2989016469792513,582.718649451,0.348377
1126,35.0086,432.556,560.4028649823614,670.1002363016104,0.3001682941250471,583.987799816,0.350086
1127,35.1759,433.066,561.7588602782257,671.721664072525,0.3014067072936919,585.400863094,0.351759
1128,35.3398,433.294,562.7361023025263,672.8901986256599,0.3026184670551798,586.419233012,0.353398
1129,35.5102,429.198,558.1182816040401,667.3684517992024,0.3038767282512791,581.607068196,0.355102
1130,35.6735,429.324,558.9549008590077,668.3688370496701,0.3050810780683096,582.4788971400001,0.3567349999999999
1131,35.8419,429.453,559.8168431018476,669.39950219558,0.3063215235207087,583.377114807,0.358419
